CSV File,Column Name,Max Length,Data Type,Nullable
RDR,EFF_DATE,10,VARCHAR,No
RDR,FACILITY_ID,4,VARCHAR,No
RDR,FACILITY_TYPE,7,VARCHAR,No
RDR,STATE_CODE,2,VARCHAR,Yes
RDR,COUNTRY_CODE,2,VARCHAR,No
RDR,RADAR_TYPE,10,VARCHAR,No
RDR,RADAR_NO,"(3,0)",NUMBER,No
RDR,RADAR_HRS,200,VARCHAR,No
RDR,REMARK,1500,VARCHAR,Yes
