"EFF_DATE","DP_NAME","ARTCC","DP_COMPUTER_CODE","BODY_NAME","BODY_SEQ","ARPT_ID","RWY_END_ID"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"57C","08"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"57C","26"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"BUU","11"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"BUU","29"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"ENW","ALL"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"ETB","ALL"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"HXF","09"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"HXF","27"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","01L"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","01R"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","07L"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","07R"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","13"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","19L"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","19R"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","25L"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","25R"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","31"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MWC","04L"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MWC","15L"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MWC","22R"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"MWC","33R"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"RAC","ALL"
"2026/01/22","ACCRA","ZAU","ACCRA5.ACCRA","FANZI-ACCRA",1,"UES","ALL"
"2026/01/22","ACONY","ZSU","ACONY3.ACONY","ACONY-PALDE",1,"SJU","08"
"2026/01/22","ACONY","ZSU","ACONY3.ACONY","ACONY-PALDE",1,"SJU","10"
"2026/01/22","ACONY","ZSU","ACONY3.ACONY","ACONY-PALDE",1,"SJU","26"
"2026/01/22","ACONY","ZSU","ACONY3.ACONY","ACONY-PALDE",1,"SJU","28"
"2026/01/22","ADAMM","ZLA","ADAMM3.ADAMM","ADAMM",1,"VNY","16L"
"2026/01/22","ADAMM","ZLA","ADAMM3.ADAMM","ADAMM",1,"VNY","16R"
"2026/01/22","ADAMM","ZLA","ADAMM3.ADAMM","ADAMM",1,"VNY","34L"
"2026/01/22","ADAMM","ZLA","ADAMM3.ADAMM","ADAMM",1,"VNY","34R"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"ARR","09"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"ARR","15"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"ARR","18"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"ARR","27"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"ARR","33"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"ARR","36"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"DPA","02L"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"DPA","02R"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"DPA","10"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"DPA","15"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"DPA","20L"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"DPA","20R"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"DPA","28"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"DPA","33"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"GYY","02"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"GYY","12"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"GYY","20"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"GYY","30"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"LOT","02"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"LOT","09"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"LOT","20"
"2026/01/22","ADELL","ZAU","ADELL7.ADELL","ACITO-ADELL",1,"LOT","27"
"2026/01/22","ADEXE","ZLC","ADEXE1.ADEXE","ADEXE",1,"MAN","11"
"2026/01/22","ADIBE","ZLC","ADIBE1.ADIBE","ADIBE",1,"U34","13"
"2026/01/22","ADIBE","ZLC","ADIBE1.ADIBE","ADIBE",1,"U34","31"
"2026/01/22","ADYOS","ZAB","ADYOS3.ADYOS","ABQ-ADYOS",1,"ABQ","26"
"2026/01/22","ADYOS","ZAB","ADYOS3.ADYOS","ASTAH-ADYOS",1,"ABQ","21"
"2026/01/22","AEROZ","ZHU","AEROZ2.AEROZ","AMUSE-AEROZ",1,"3R9","ALL"
"2026/01/22","AEROZ","ZHU","AEROZ2.AEROZ","AMUSE-AEROZ",1,"AUS","ALL"
"2026/01/22","AEROZ","ZHU","AEROZ2.AEROZ","AMUSE-AEROZ",1,"EDC","13"
"2026/01/22","AEROZ","ZHU","AEROZ2.AEROZ","AMUSE-AEROZ",1,"EDC","31"
"2026/01/22","AEROZ","ZHU","AEROZ2.AEROZ","AMUSE-AEROZ",1,"GTU","ALL"
"2026/01/22","AEROZ","ZHU","AEROZ2.AEROZ","AMUSE-AEROZ",1,"HYI","ALL"
"2026/01/22","AEROZ","ZHU","AEROZ2.AEROZ","AMUSE-AEROZ",1,"RYW","ALL"
"2026/01/22","AEROZ","ZHU","AEROZ2.AEROZ","AMUSE-AEROZ",1,"T74","ALL"
"2026/01/22","AFTON","ZLC","AFTON4.GIGSE","WOLEN-GIGSE",1,"AFO","34"
"2026/01/22","AGERS","ZMA","AGERS1.AGERS","DREDS-AGERS",1,"FLL","28L"
"2026/01/22","AGERS","ZMA","AGERS1.AGERS","DREDS-AGERS",1,"FLL","28R"
"2026/01/22","AGERS","ZMA","AGERS1.AGERS","LLBOW-AGERS",1,"FLL","10L"
"2026/01/22","AGERS","ZMA","AGERS1.AGERS","LLBOW-AGERS",1,"FLL","10R"
"2026/01/22","AHABB","ZMA","AHABB1.AHABB","AHABB",1,"PBI","10L"
"2026/01/22","AHEHU","ZLC","AHEHU3.AHEHU","OMIXE-AHEHU",1,"SMN","35"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"BKL","06L"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"BKL","06R"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"BKL","24L"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"BKL","24R"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"CGF","06"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"CGF","24"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"LNN","05"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"LNN","10"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"LNN","23"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"LNN","28"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"LPR","07"
"2026/01/22","AHMET","ZOB","AHMET5.KKIDS","AHMET-KKIDS",1,"LPR","25"
"2026/01/22","AJOFY","ZAN","AJOFY1.AJOFY","UWUHI-AJOFY",1,"CJX","32"
"2026/01/22","AKIAK","ZAN","AKIAK1.BET","WEEKE-BET",1,"AKI","03"
"2026/01/22","AKIAK","ZAN","AKIAK1.BET","WEEKE-BET",1,"AKI","21"
"2026/01/22","AKUMY","ZAN","AKUMY5.AKUMY","MUSDE-AKUMY",1,"AKP","02"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","AKUNA",1,"DFW","31L"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","AKUNA",1,"DFW","31R"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","BPARK-AKUNA",1,"DFW","18L"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","BPARK-AKUNA",1,"DFW","18R"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","CUZEN-AKUNA",1,"DFW","35C"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","CUZEN-AKUNA",1,"DFW","35L"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","HAZKL-AKUNA",1,"DFW","36L"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","HAZKL-AKUNA",1,"DFW","36R"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","SPERA-AKUNA",1,"DFW","17C"
"2026/01/22","AKUNA","ZFW","AKUNA9.AKUNA","SPERA-AKUNA",1,"DFW","17R"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SAT","04"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SAT","13L"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SAT","13R"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SAT","22"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SAT","31L"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SAT","31R"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SSF","10"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SSF","14"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SSF","28"
"2026/01/22","ALAMO","ZHU","ALAMO5.ALAMO","SAT",1,"SSF","32"
"2026/01/22","ALCOS","ZDV","ALCOS6.ALCOS","ALCOS",1,"CPR","03"
"2026/01/22","ALCOS","ZDV","ALCOS6.ALCOS","ALCOS",1,"CPR","08"
"2026/01/22","ALCOS","ZDV","ALCOS6.ALCOS","ALCOS",1,"CPR","21"
"2026/01/22","ALCOS","ZDV","ALCOS6.ALCOS","ALCOS",1,"CPR","26"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"AXH","09"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"AXH","27"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"CXO","ALL"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"DWH","17R"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"DWH","35L"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"EFD","ALL"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"GLS","14"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"GLS","18"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"GLS","32"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"GLS","36"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"HOU","04"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"HOU","13L"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"HOU","13R"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"HOU","22"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"HOU","31L"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"HOU","31R"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"IAH","ALL"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"IWS","ALL"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"LBX","ALL"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"SGR","17"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"SGR","35"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"T41","05"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"T41","12"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"T41","23"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"T41","30"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"TME","18"
"2026/01/22","ALEXANDRIA","ZHU","AEX3.AEX","RAECN-AEX",1,"TME","36"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","GVINE-ALIAN",1,"DFW","35C"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","GVINE-ALIAN",1,"DFW","35L"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","GVINE-ALIAN",1,"DFW","36L"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","GVINE-ALIAN",1,"DFW","36R"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","LARRN-ALIAN",1,"DFW","17C"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","LARRN-ALIAN",1,"DFW","17R"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","LARRN-ALIAN",1,"DFW","18L"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","LARRN-ALIAN",1,"DFW","18R"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","RBBIT-ALIAN",1,"DFW","31L"
"2026/01/22","ALIAN","ZFW","ALIAN2.ALIAN","RBBIT-ALIAN",1,"DFW","31R"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"5C1","17"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"5C1","35"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"BAZ","13"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"BAZ","17"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"BAZ","31"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"BAZ","35"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"CVB","16"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"CVB","34"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"PEZ","16"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"PEZ","34"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"RND","15L"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"RND","15R"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"RND","33L"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"RND","33R"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SAT","04"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SAT","13L"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SAT","13R"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SAT","22"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SAT","31L"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SAT","31R"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SKF","16"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SKF","34"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SSF","10"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SSF","14"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SSF","28"
"2026/01/22","ALISS","ZHU","ALISS7.ALISS","TREVA-ALISS",1,"SSF","32"
"2026/01/22","ALKAL","ZLC","ALKAL1.ALKAL","ALKAL",1,"U76","10"
"2026/01/22","ALKAL","ZLC","ALKAL1.ALKAL","ALKAL",1,"U76","28"
"2026/01/22","ALMDN","ZOA","ALMDN4.ALMDN","NEVSE-ALMDN",1,"SJC","12L"
"2026/01/22","ALMDN","ZOA","ALMDN4.ALMDN","NEVSE-ALMDN",1,"SJC","12R"
"2026/01/22","ALMON","ZAB","ALMON1.ALMON","JUPIN-ALMON",1,"RYN","24L"
"2026/01/22","ALMON","ZAB","ALMON1.ALMON","ZILIG-ALMON",1,"RYN","06R"
"2026/01/22","ALPIN","ZLC","ALPIN4.KICNE","KICNE",1,"JAC","19"
"2026/01/22","ALPYN","ZOA","ALPYN1.ALPYN","NSTAR-ALPYN",1,"RNO","35L"
"2026/01/22","ALPYN","ZOA","ALPYN1.ALPYN","NSTAR-ALPYN",1,"RNO","35R"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"HST","06"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"HST","24"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"OPF","09L"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"OPF","09R"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"OPF","12"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"OPF","27L"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"OPF","27R"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"OPF","30"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"TMB","09L"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"TMB","09R"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"TMB","13"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"TMB","27L"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"TMB","27R"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"TMB","31"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"X51","10"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"X51","18"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"X51","28"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","AGERS-ALTNN",1,"X51","36"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","CSALT-ALTNN",1,"MIA","08L"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","CSALT-ALTNN",1,"MIA","08R"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","CSALT-ALTNN",1,"MIA","09"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","CSALT-ALTNN",1,"MIA","12"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","KROCS-ALTNN",1,"MIA","26L"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","KROCS-ALTNN",1,"MIA","26R"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","KROCS-ALTNN",1,"MIA","27"
"2026/01/22","ALTNN","ZMA","ALTNN2.ALTNN","WADLE-ALTNN",1,"MIA","30"
"2026/01/22","AMEDEE","ZOA","AHC1.AHC","AHC",1,"SVE","11"
"2026/01/22","AMEEE","ZDC","AMEEE1.AMEEE","ERECA-AMEEE",1,"DCA","04"
"2026/01/22","AMEEE","ZDC","AMEEE1.AMEEE","FIMBI-AMEEE",1,"DCA","19"
"2026/01/22","AMEEE","ZDC","AMEEE1.AMEEE","LEAVY-AMEEE",1,"DCA","15"
"2026/01/22","AMEEE","ZDC","AMEEE1.AMEEE","REVGE-AMEEE",1,"DCA","01"
"2026/01/22","AMEEE","ZDC","AMEEE1.AMEEE","REVGE-AMEEE",1,"DCA","33"
"2026/01/22","AMERY","ZHN","AMERY4.AMERY","AMERY",1,"KOA","17"
"2026/01/22","AMERY","ZHN","AMERY4.AMERY","AMERY",1,"KOA","35"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"FUL","06"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"FUL","24"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"LGB","08L"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"LGB","08R"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"LGB","12"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"LGB","26L"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"LGB","26R"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"LGB","30"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"SNA","02L"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"SNA","02R"
"2026/01/22","ANAHEIM","ZLA","ANAHM1.SLI","SLI",1,"SNA","20R"
"2026/01/22","ANEKE","ZAB","ANEKE2.CELAV","MIDAE-CELAV",1,"AXX","17"
"2026/01/22","ANGIL","ZLC","ANGIL1.ANGIL","TEPSE-ANGIL",1,"8S1","36"
"2026/01/22","ARCHZ","ZLC","ARCHZ1.ARCHZ","SCANT-ARCHZ",1,"SLC","34L"
"2026/01/22","ARCHZ","ZLC","ARCHZ1.ARCHZ","SCANT-ARCHZ",1,"SLC","34R"
"2026/01/22","ARCHZ","ZLC","ARCHZ1.ARCHZ","SCANT-ARCHZ",1,"SLC","35"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","ARDIA",1,"DFW","31L"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","ARDIA",1,"DFW","31R"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","GVINE-ARDIA",1,"DFW","36L"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","GVINE-ARDIA",1,"DFW","36R"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","LARRN-ARDIA",1,"DFW","18L"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","LARRN-ARDIA",1,"DFW","18R"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","MECHL-ARDIA",1,"DFW","35C"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","MECHL-ARDIA",1,"DFW","35L"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","TREXX-ARDIA",1,"DFW","17C"
"2026/01/22","ARDIA","ZFW","ARDIA7.ARDIA","TREXX-ARDIA",1,"DFW","17R"
"2026/01/22","ARSENAL","ZDC","ARSNL5.CSN","GADZI-CSN",1,"HEF","16L"
"2026/01/22","ARSENAL","ZDC","ARSNL5.CSN","GADZI-CSN",1,"HEF","16R"
"2026/01/22","ARSENAL","ZDC","ARSNL5.CSN","SHRLI-CSN",1,"HEF","34L"
"2026/01/22","ARSENAL","ZDC","ARSNL5.CSN","SHRLI-CSN",1,"HEF","34R"
"2026/01/22","ASORT","ZAN","ASORT3.ASORT","CGL-ASORT",1,"JNU","08"
"2026/01/22","ASORT","ZAN","ASORT3.ASORT","CGL-ASORT",1,"JNU","26"
"2026/01/22","ASTORIA","ZSE","AST3.AST","AST",1,"AST","08"
"2026/01/22","ASTORIA","ZSE","AST3.AST","AST",1,"AST","14"
"2026/01/22","ASTORIA","ZSE","AST3.AST","AST",1,"AST","26"
"2026/01/22","ASTORIA","ZSE","AST3.AST","AST",1,"AST","32"
"2026/01/22","ATASY","ZSE","ATASY3.ATASY","ATASY",1,"TDO","06"
"2026/01/22","ATASY","ZSE","ATASY3.ATASY","ATASY",1,"TDO","24"
"2026/01/22","ATKNN","ZAB","ATKNN5.ATKNN","BIVKE-ATKNN",1,"ELP","22"
"2026/01/22","ATKNN","ZAB","ATKNN5.ATKNN","BIVKE-ATKNN",1,"ELP","26L"
"2026/01/22","ATKNN","ZAB","ATKNN5.ATKNN","JAPOD-ATKNN",1,"ELP","08R"
"2026/01/22","ATOMK","ZAB","ATOMK3.ATOMK","FOXRR-ATOMK",1,"ABQ","21"
"2026/01/22","ATOMK","ZAB","ATOMK3.ATOMK","FOXRR-ATOMK",1,"ABQ","26"
"2026/01/22","AURELIA","ZLC","AUREL4.SIRPE","AMOME-SIRPE",1,"SUN","13"
"2026/01/22","AUTMN","ZME","AUTMN6.AUTMN","BEEAL-AUTMN",1,"MEM","36C"
"2026/01/22","AUTMN","ZME","AUTMN6.AUTMN","BEEAL-AUTMN",1,"MEM","36L"
"2026/01/22","AUTMN","ZME","AUTMN6.AUTMN","BEEAL-AUTMN",1,"MEM","36R"
"2026/01/22","AUTMN","ZME","AUTMN6.AUTMN","GADEC-AUTMN",1,"MEM","18C"
"2026/01/22","AUTMN","ZME","AUTMN6.AUTMN","GADEC-AUTMN",1,"MEM","18L"
"2026/01/22","AUTMN","ZME","AUTMN6.AUTMN","HURTN-AUTMN",1,"MEM","18R"
"2026/01/22","AUTMN","ZME","AUTMN6.AUTMN","SHAAA-AUTMN",1,"MEM","09"
"2026/01/22","AUTMN","ZME","AUTMN6.AUTMN","SHAAA-AUTMN",1,"MEM","27"
