"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NAV_ID","NAV_TYPE","BEARING","DISTANCE"
"2026/02/19","AUDIO","K2","CA","US","SAC","VORTAC",21.01,38.28
"2026/02/19","AUDIO","K2","CA","US","SWR","VOR/DME",233.13,39
"2026/02/19","AUGER","K5","WI","US","BAE","VOR/DME",310,107.29
"2026/02/19","AUGEY","PA","AK","US","ENA","VOR/DME",198.23,85.68
"2026/02/19","AUGEY","PA","AK","US","HOM","VOR/DME",237.35,46
"2026/02/19","AUGIE","K3","MO","US","ANX","VORTAC",152.93,54.11
"2026/02/19","AUGIE","K3","MO","US","BUM","VORTAC",85.21,35.58
"2026/02/19","AUGIE","K3","MO","US","SGF","VORTAC",336.43,56.71
"2026/02/19","AUGST","K3","MO","US","FTZ","VORTAC",81.52,10.11
"2026/02/19","AUGST","K3","MO","US","STL","VORTAC",233,
"2026/02/19","AUGUR","K4","TX","US","TPL","LOC",339.61,4.36
"2026/02/19","AUGUS","K5","IN","US","EVV","LOC",41.1,21.48
"2026/02/19","AUGUS","K5","IN","US","PXV","VORTAC",43,33.49
"2026/02/19","AUREY","K6","NY","US","AAJ","LOC",337.95,
"2026/02/19","AUREY","K6","NY","US","CFB","VOR/DME",40.04,
"2026/02/19","AUSTN","K5","MI","US","AZO","DME",,6.44
"2026/02/19","AUSTN","K5","MI","US","AZO","LOC",174.1,
"2026/02/19","AUSTN","K5","MI","US","AZO","OM",,
"2026/02/19","AUSTS","K4","TX","US","CRP","VORTAC",30,24.99
"2026/02/19","AUTIM","K2","CO","US","CYS","VORTAC",218.07,
"2026/02/19","AUTIM","K2","CO","US","DVV","VORTAC",314,65.71
"2026/02/19","AUTIM","K2","CO","US","GLL","VOR/DME",276.28,46.3
"2026/02/19","AUTOS","K3","MN","US","ODI","VORTAC",184.02,14
"2026/02/19","AUTRY","K4","OK","US","ADM","VORTAC",49.59,6
"2026/02/19","AUTRY","K4","OK","US","AIW","OM",281.67,
"2026/02/19","AUUDD","K7","NC","US","RGS","LOC",2.96,6.32
"2026/02/19","AVAIL","K5","IN","US","VHP","VORTAC",241,18
"2026/02/19","AVALO","K6","NJ","US","ACY","VORTAC",174.47,
"2026/02/19","AVALO","K6","NJ","US","ENO","VORTAC",95,46.79
"2026/02/19","AVALO","K6","NJ","US","SIE","VORTAC",59,17.41
"2026/02/19","AVANS","K2","AZ","US","INW","VORTAC",100.59,18.25
"2026/02/19","AVANT","K4","OK","US","BVO","VOR/DME",167.71,15
"2026/02/19","AVARR","K3","MO","US","DGD","VORTAC",118.91,26.89
"2026/02/19","AVAYA","K4","TX","US","HRL","VOR/DME",189.81,5.68
"2026/02/19","AVAYU","K6","PA","US","MXE","VORTAC",52.48,5.73
"2026/02/19","AVCOB","K5","IN","US","GUS","LOC",226.39,
"2026/02/19","AVCOB","K5","IN","US","GUS","TACAN",,7.09
"2026/02/19","AVEME","K4","TX","US","DYS","TACAN",,1.8
"2026/02/19","AVEME","K4","TX","US","TYY","LOC",343.85,
"2026/02/19","AVENT","K2","AZ","US","BXK","VORTAC",55.9,
"2026/02/19","AVENT","K2","AZ","US","PXR","VORTAC",336,15.87
"2026/02/19","AVERE","K6","PA","US","JST","VOR/DME",277.27,56.14
"2026/02/19","AVERS","K2","NV","US","LAS","VORTAC",26.97,80.97
"2026/02/19","AVERS","K2","NV","US","MLF","VORTAC",196.59,90.82
"2026/02/19","AVILA","K2","CA","US","FLW","VOR/DME",258.89,
"2026/02/19","AVILA","K2","CA","US","MQO","VORTAC",126.43,8
"2026/02/19","AVION","K","OA","US","VKZ","VOR/DME",166.49,55.95
"2026/02/19","AVIPE","K1","ID","US","PIH","VOR/DME",16.27,23.95
"2026/02/19","AVIVE","K7","FL","US","MLB","VOR/DME",15.8,1
"2026/02/19","AVMAW","K6","ME","US","RMZ","LOC",308.92,18
"2026/02/19","AVNEW","K2","CO","US","FQF","VORTAC",127,13.79
"2026/02/19","AVOCI","K6","PA","US","LRP","VOR/DME",67.37,6.2
"2026/02/19","AVOLS","K2","CA","US","SLI","VORTAC",185,
"2026/02/19","AVOLS","K2","CA","US","SXC","VORTAC",83.8,9.06
"2026/02/19","AVONA","K2","AZ","US","GBN","VORTAC",17,
"2026/02/19","AVONA","K2","AZ","US","PXR","VORTAC",259.87,17.86
"2026/02/19","AVONN","K6","RI","US","PVD","VOR/DME",131.87,
"2026/02/19","AVONN","K6","RI","US","SEY","VOR/DME",45.54,32.66
"2026/02/19","AVONS","K4","AR","US","GLH","VOR/DME",217.68,20.44
"2026/02/19","AVREE","K4","TX","US","SAT","LOC",216.78,10.09
"2026/02/19","AVUSE","K5","OH","US","AQI","LOC",281.2,9.7
"2026/02/19","AVVOS","K4","TX","US","IAH","VORTAC",148.77,
"2026/02/19","AVVOS","K4","TX","US","OIB","LOC",40.96,4.51
"2026/02/19","AVVUV","K1","ID","US","BOI","LOC",282.13,
"2026/02/19","AVVUV","K1","ID","US","BOI","VORTAC",278.16,2.74
"2026/02/19","AVVVS","K2","CO","US","AKO","VOR/DME",251.89,73.46
"2026/02/19","AVVVS","K2","CO","US","DVV","VORTAC",314,10.72
"2026/02/19","AVYUM","K7","MS","US","GPT","LOC",316.92,
"2026/02/19","AVYUM","K7","MS","US","GPT","VORTAC",,6.61
"2026/02/19","AWAHI","PH","HI","US","OGG","VORTAC",65.09,50
"2026/02/19","AWAHI","PH","HI","US","UPP","VORTAC",5.6,56.45
"2026/02/19","AWAIT","K3","SD","US","RAP","VORTAC",72,16
"2026/02/19","AWALI","K2","CA","US","LIN","VOR/DME",124.12,34.26
"2026/02/19","AWANA","K4","OK","US","END","VORTAC",352.39,5.08
"2026/02/19","AWANA","K4","OK","US","EZQ","LOC",355.03,
"2026/02/19","AWASH","K2","NM","US","ABQ","VORTAC",315.9,16.29
"2026/02/19","AWASH","K2","NM","US","SAF","VORTAC",238,
"2026/02/19","AWDAD","K4","LA","US","LSU","VORTAC",135.08,28.33
"2026/02/19","AWDAD","K4","LA","US","RQR","VOR/DME",273.33,19
"2026/02/19","AWGUS","K7","NC","US","POB","TACAN",330,12
"2026/02/19","AWHOG","K4","AR","US","ORK","LOC",233.15,6.05
"2026/02/19","AWIJE","K4","OK","US","FSM","VORTAC",296.62,17
"2026/02/19","AWINY","K7","FL","US","MLB","VOR/DME",328.71,13.46
"2026/02/19","AWINY","K7","FL","US","ORL","VORTAC",118.44,32.67
"2026/02/19","AWINY","K7","FL","US","TIX","LOC",184.13,
"2026/02/19","AWISA","K6","PA","US","ARD","VOR/DME",265,17.76
"2026/02/19","AWJUB","K3","IA","US","BRL","VOR/DME",253.25,14
"2026/02/19","AWLAR","K4","TX","US","FZT","VOR/DME",30,
"2026/02/19","AWLAR","K4","TX","US","GGG","VORTAC",304.88,19.88
"2026/02/19","AWLEE","K5","KY","US","IIU","VORTAC",208.18,
"2026/02/19","AWLEE","K5","KY","US","RLI","LOC",170.4,13.84
"2026/02/19","AWOKA","K5","IN","US","FWA","VORTAC",38,0.5
"2026/02/19","AWOLF","K4","TX","US","CQY","VORTAC",39.84,15.67
"2026/02/19","AWOLF","K4","TX","US","CVE","VOR/DME",118,55.6
"2026/02/19","AWOMY","PA","AK","US","ILI","NDB/DME",49.31,20.03
"2026/02/19","AWONE","K2","CO","US","BRK","VOR/DME",322.57,
"2026/02/19","AWONE","K2","CO","US","LPI","LOC",352.08,14.4
"2026/02/19","AWRAW","K2","CO","US","EKR","VOR/DME",204.95,35.63
"2026/02/19","AWRES","K2","NM","US","CVS","TACAN",,1.11
"2026/02/19","AWRES","K2","NM","US","GLO","LOC",218,
"2026/02/19","AWSON","K7","GA","US","ELW","VORTAC",273.86,59.64
"2026/02/19","AXABE","K1","MT","US","GTF","VORTAC",98.42,65.53
"2026/02/19","AXABE","K1","MT","US","LWT","VOR/DME",240.38,15
"2026/02/19","AXAHY","K7","GA","US","VVM","LOC",69.1,1.47
"2026/02/19","AXALE","K4","AR","US","SUZ","LOC",198.98,6.24
"2026/02/19","AXARY","K2","NM","US","DMN","VORTAC",93.57,10
"2026/02/19","AXENE","K4","OK","US","LTS","VORTAC",351,6
"2026/02/19","AXEPE","K2","NM","US","CNM","VORTAC",223.5,19
"2026/02/19","AXGEX","K2","UT","US","PGA","VOR/DME",8.57,46.73
"2026/02/19","AXIAL","K2","CO","US","CHE","VOR/DME",212.57,16
"2026/02/19","AXMUL","K2","CA","US","GWQ","LOC",103.82,7.43
"2026/02/19","AXMUL","K2","CA","US","OAK","VOR/DME",172.83,
"2026/02/19","AXOSE","K7","GA","US","EUF","VOR/DME",110.2,10
"2026/02/19","AXOVY","K3","NE","US","EAR","VOR",79.44,
"2026/02/19","AXOVY","K3","NE","US","GRI","LOC",173.3,
"2026/02/19","AXOVY","K3","NE","US","GRI","VOR/DME",173.29,12.56
"2026/02/19","AXQOX","K1","WA","US","BTG","VORTAC",54,20
"2026/02/19","AXSEM","PA","AK","US","FAI","VORTAC",48,35
"2026/02/19","AXSIS","K7","AL","US","BFM","VORTAC",353,19.96
"2026/02/19","AXSIS","K7","AL","US","SJI","VORTAC",43,19.69
"2026/02/19","AYALU","K2","NV","US","FMG","VORTAC",242.11,
"2026/02/19","AYALU","K2","NV","US","RTS","LOC",137.59,11.62
"2026/02/19","AYATA","K5","MI","US","TVC","LOC",98.72,
"2026/02/19","AYATA","K5","MI","US","TVC","VOR/DME",29.24,
"2026/02/19","AYAYE","K2","CO","US","PUB","VORTAC",64,25
"2026/02/19","AYBIN","K1","OR","US","AST","VOR/DME",229,7
"2026/02/19","AYEDE","K6","MA","US","PYM","LOC",235.56,5.67
"2026/02/19","AYEDY","K2","CO","US","JNC","VOR/DME",98.32,14.46
"2026/02/19","AYEEE","K4","LA","US","EIC","VORTAC",169,5.22
"2026/02/19","AYETI","K6","VA","US","BRV","VORTAC",21.58,9.4
"2026/02/19","AYISO","K1","WA","US","ELN","VOR/DME",3.11,3
"2026/02/19","AYKID","PA","AK","US","FAI","VORTAC",355,65.82
"2026/02/19","AYKID","PA","AK","US","FYU","VORTAC",209,65.33
"2026/02/19","AYMAY","K7","SC","US","MMT","LOC",143.03,
"2026/02/19","AYMAY","K7","SC","US","MMT","VORTAC",,12
"2026/02/19","AYNES","K2","CO","US","BRK","VOR/DME",144.35,
"2026/02/19","AYNES","K2","CO","US","PUB","VORTAC",71.78,10
"2026/02/19","AYOCA","K5","IN","US","VHP","VORTAC",241,10
"2026/02/19","AYOCI","K3","MO","US","MCI","VORTAC",57.4,15.17
"2026/02/19","AYOGU","PA","AK","US","ENA","VOR/DME",265.53,60
"2026/02/19","AYOTY","K4","LA","US","TYN","LOC",215.75,13.93
"2026/02/19","AYPEV","K5","IL","US","STL","VORTAC",138.14,25
"2026/02/19","AYRMN","K3","MO","US","DYH","LOC",10.95,14.18
"2026/02/19","AYRON","K6","NJ","US","LSQ","LOC",38.83,4.56
"2026/02/19","AYSHA","K3","IA","US","CID","VOR/DME",99.44,14
"2026/02/19","AYSHA","K3","IA","US","IOW","VOR/DME",12.39,
"2026/02/19","AYUSU","K6","PA","US","FKL","LOC",27.27,
"2026/02/19","AYUSU","K6","PA","US","FKL","VOR",50.85,
"2026/02/19","AYUVO","K7","GA","US","PZD","VOR/DME",294.65,16.99
"2026/02/19","AYUWU","K4","AR","US","FSM","VORTAC",359.07,10
"2026/02/19","AYUYI","K5","IN","US","GIJ","VORTAC",96.54,24.42
"2026/02/19","AYUYI","K5","IN","US","OUP","LOC",93.9,
"2026/02/19","AZAJI","K1","ID","US","TWF","VORTAC",257.01,3.3
"2026/02/19","AZARR","K2","CA","US","PDZ","VORTAC",78,4.98
"2026/02/19","AZCID","K7","FL","US","GHO","LOC",272.35,5.62
"2026/02/19","AZCID","K7","FL","US","PBI","VORTAC",310.12,
"2026/02/19","AZEKE","K2","AZ","US","TFD","VORTAC",71.05,19.02
"2026/02/19","AZELL","K7","NC","US","GSO","VORTAC",231.3,17.01
"2026/02/19","AZELL","K7","NC","US","LIB","VORTAC",278.24,
"2026/02/19","AZELO","K7","FL","US","NRB","TACAN",235,8
"2026/02/19","AZGER","K2","NV","US","NFL","TACAN",22,12
"2026/02/19","AZHUP","K5","IN","US","BVT","VORTAC",135,29.48
"2026/02/19","AZHUP","K5","IN","US","SHB","VOR/DME",312,50.27
"2026/02/19","AZIBA","PH","HI","US","OGG","VORTAC",65.09,100
"2026/02/19","AZINU","K5","KY","US","HTS","LOC",298.37,14.93
"2026/02/19","AZTEM","K1","ID","US","COE","VOR/DME",272.28,7.98
"2026/02/19","AZTEM","K1","ID","US","FLZ","LOC",41.18,15.58
"2026/02/19","AZTEM","K1","ID","US","GEG","VORTAC",44.33,
"2026/02/19","AZTIR","K4","TX","US","BXN","LOC",,7.59
"2026/02/19","AZURE","K1","OR","US","OED","VORTAC",296.84,17
"2026/02/19","AZXEW","K6","NJ","US","SIE","VORTAC",17,10.59
"2026/02/19","AZXEW","K6","NJ","US","VCN","VOR/DME",160,
"2026/02/19","AZZOZ","K3","SD","US","ABR","VOR/DME",139.73,11.64
"2026/02/19","BAABE","K5","OH","US","FBC","VORTAC",73.39,10
"2026/02/19","BAABY","K6","MD","US","MGW","VOR/DME",100.62,24
"2026/02/19","BAAGO","K4","TX","US","RND","VORTAC",143,7.5
"2026/02/19","BAANG","K5","MI","US","DTW","LOC",215.69,25.03
"2026/02/19","BAARB","K2","CA","US","FMG","VORTAC",332,99.75
"2026/02/19","BAARB","K2","CA","US","LKV","VORTAC",148.44,82
"2026/02/19","BAARN","K6","PA","US","LRP","VOR/DME",314.06,17.95
"2026/02/19","BAARN","K6","PA","US","RAV","VORTAC",193,15.71
"2026/02/19","BAASS","K4","OK","US","TIK","LOC",177.05,
"2026/02/19","BAASS","K4","OK","US","TIK","TACAN",,2.28
"2026/02/19","BAATS","K4","TX","US","CLL","VORTAC",92.53,25.35
"2026/02/19","BAATS","K4","TX","US","IAH","VORTAC",313,46
"2026/02/19","BAATS","K4","TX","US","TNV","VOR/DME",15.31,
"2026/02/19","BAAWL","K2","CO","US","BJC","LOC",115.31,
"2026/02/19","BAAWL","K2","CO","US","BJC","VOR/DME",,10.16
"2026/02/19","BAAYY","K","OA","US","ORF","VORTAC",104,42
"2026/02/19","BABET","K6","CT","US","GON","VOR/DME",62,5.74
"2026/02/19","BABET","K6","CT","US","ORW","VOR/DME",183,
"2026/02/19","BABET","K6","CT","US","SEY","VOR/DME",323.39,
"2026/02/19","BABIT","K2","NV","US","MVA","VORTAC",242.08,
"2026/02/19","BABIT","K2","NV","US","OAL","VORTAC",299.57,
"2026/02/19","BABRE","K1","WA","US","YKM","LOC",,
"2026/02/19","BABRE","K1","WA","US","YKM","VORTAC",,17
"2026/02/19","BABSE","K7","MS","US","CBM","VORTAC",270,15
"2026/02/19","BABSY","K3","KS","US","GBD","LOC",171.59,6.43
"2026/02/19","BACCI","K2","CA","US","PDZ","VORTAC",339.13,
"2026/02/19","BACCI","K2","CA","US","POM","VORTAC",82.14,12.08
"2026/02/19","BACHE","K7","NC","US","GSO","VORTAC",233.34,
"2026/02/19","BACHE","K7","NC","US","INT","LOC",151.62,
"2026/02/19","BACHS","K2","CA","US","LMT","VORTAC",131.35,62.63
"2026/02/19","BACNN","K3","MO","US","MCI","VORTAC",15.8,57.02
"2026/02/19","BACNN","K3","MO","US","STJ","VORTAC",58,31.64
"2026/02/19","BACON","K1","WA","US","YVR","VOR/DME",107.98,37
"2026/02/19","BACTA","K3","MO","US","TBN","VOR",86,
"2026/02/19","BACTA","K3","MO","US","VIH","VOR/DME",198,26.25
"2026/02/19","BACUN","K1","WA","US","ALW","VOR/DME",314.26,15.36
"2026/02/19","BACUN","K1","WA","US","PSC","VOR/DME",70.3,26.32
"2026/02/19","BADAN","K5","WI","US","BJB","VOR",304.8,
"2026/02/19","BADAN","K5","WI","US","OSH","VORTAC",212.25,18
"2026/02/19","BADDA","K6","NJ","US","MMU","LOC",49.1,
"2026/02/19","BADDA","K6","NJ","US","SAX","VORTAC",125.37,
"2026/02/19","BADDI","K6","PA","US","EMI","VORTAC",341,44.62
"2026/02/19","BADDI","K6","PA","US","HAR","VORTAC",251.68,18.25
"2026/02/19","BADDN","K6","MD","US","DCA","LOC",186.5,5.9
"2026/02/19","BADDN","K6","MD","US","DCA","VOR/DME",185.45,5.89
"2026/02/19","BADER","K5","IL","US","BRL","VOR/DME",127.35,33.17
"2026/02/19","BADER","K5","IL","US","PIA","VORTAC",230.32,33.82
"2026/02/19","BAFEL","K5","OH","US","AIR","VOR/DME",274.23,12
"2026/02/19","BAFIL","K6","MD","US","ADW","VORTAC",183.2,5
"2026/02/19","BAGBE","PG","GU","US","UNZ","VORTAC",68,35
"2026/02/19","BAGBY","K2","CA","US","FRA","VORTAC",302,40.85
"2026/02/19","BAGBY","K2","CA","US","HYP","VOR/DME",10.85,
"2026/02/19","BAGBY","K2","CA","US","LIN","VOR/DME",107,48.66
"2026/02/19","BAGGI","K2","UT","US","BVL","VORTAC",72.16,10
"2026/02/19","BAGGY","K7","SC","US","CHS","VORTAC",236.42,26.77
"2026/02/19","BAGGY","K7","SC","US","SAV","VORTAC",59.37,47.26
"2026/02/19","BAGHO","K","OA","US","NQX","TACAN",211,21
"2026/02/19","BAGOE","K5","WI","US","OSH","VORTAC",166,20
"2026/02/19","BAHAI","K5","MI","US","APN","VORTAC",14,15
"2026/02/19","BAHMA","K7","","BS","FLL","VOR/DME",103.84,56.61
"2026/02/19","BAHMA","K7","","BS","ZBV","VOR/DME",36.17,16.75
"2026/02/19","BAILI","K6","ME","US","AUG","VOR/DME",205.54,
"2026/02/19","BAILI","K6","ME","US","BXM","LOC",191.84,13.22
"2026/02/19","BAILI","K6","ME","US","ENE","VOR/DME",79.6,
"2026/02/19","BAILL","K2","CA","US","FIM","VORTAC",297.46,10
"2026/02/19","BAILL","K2","CA","US","LHS","VORTAC",225.44,
"2026/02/19","BAIME","PA","AK","US","OME","VOR/DME",12.75,39
"2026/02/19","BAINE","K2","CA","US","CMA","VOR/DME",67,11
"2026/02/19","BAINE","K2","CA","US","FIM","VORTAC",162.63,
"2026/02/19","BAING","K7","MS","US","LBY","VORTAC",5,33.26
"2026/02/19","BAING","K7","MS","US","MEI","VORTAC",216,32.69
"2026/02/19","BAINS","K6","MD","US","DQO","VORTAC",270.65,14.43
"2026/02/19","BAINS","K6","MD","US","ENO","VORTAC",331.92,
"2026/02/19","BAINS","K6","MD","US","MXE","VORTAC",223,
"2026/02/19","BAIRE","K5","OH","US","CIZ","LOC",6.2,11.5
"2026/02/19","BAIRN","K7","FL","US","ORL","VORTAC",161.82,37.45
"2026/02/19","BAIRN","K7","FL","US","PBI","VORTAC",327.3,93.68
"2026/02/19","BAIRY","K5","IL","US","SXH","LOC",272.86,25.78
"2026/02/19","BAITS","K5","WI","US","RHI","VOR/DME",241.43,41.19
"2026/02/19","BAIYU","K4","LA","US","MLU","VORTAC",,5.13
"2026/02/19","BAIYU","K4","LA","US","MZR","LOC",42.04,
"2026/02/19","BAIZA","K5","IN","US","TTH","VORTAC",227.9,6.51
"2026/02/19","BAIZE","K7","AL","US","EUF","VOR/DME",199.21,11.19
"2026/02/19","BAIZE","K7","AL","US","PZD","VOR/DME",281,
"2026/02/19","BAKCA","K1","WA","US","ALW","VOR/DME",290.91,
"2026/02/19","BAKCA","K1","WA","US","PSC","VOR/DME",336.78,14.22
"2026/02/19","BAKCA","K1","WA","US","RLD","LOC",8.6,13.7
"2026/02/19","BAKEL","K2","CA","US","JLI","VORTAC",196,
"2026/02/19","BAKEL","K2","CA","US","MZB","VORTAC",75.85,19.28
"2026/02/19","BAKES","K2","CA","US","TWO","LOC",77.99,4.12
"2026/02/19","BAKKE","K7","FL","US","HRT","TACAN",186,35
"2026/02/19","BAKKS","K5","IL","US","JVL","VOR/DME",214,7
"2026/02/19","BAKOS","K7","FL","US","CEW","VORTAC",263.48,7
"2026/02/19","BAKOS","K7","FL","US","MVC","VORTAC",140,
"2026/02/19","BALAS","K5","MI","US","EJR","LOC",35.72,12.22
"2026/02/19","BALBE","K2","NV","US","DIQ","LOC",29.29,
"2026/02/19","BALBE","K2","NV","US","LAS","VORTAC",22.69,24.6
"2026/02/19","BALBO","K2","CA","US","SLI","VORTAC",120.3,15.39
"2026/02/19","BALBO","K2","CA","US","SXC","VORTAC",50,
"2026/02/19","BALDD","K7","MS","US","CBM","VORTAC",179,20
"2026/02/19","BALDI","K2","CA","US","PSP","VORTAC",181.99,
"2026/02/19","BALDI","K2","CA","US","TRM","VORTAC",263.12,17
"2026/02/19","BALDN","K6","PA","US","OOD","VORTAC",6.7,
"2026/02/19","BALDN","K6","PA","US","PHL","LOC",267.47,4.25
"2026/02/19","BALES","K6","VA","US","UVM","LOC",125.2,6.03
"2026/02/19","BALEY","K3","MN","US","RWF","VOR/DME",151.99,10
"2026/02/19","BALIN","PA","AK","US","OTZ","VOR/DME",114.6,30
"2026/02/19","BALLA","K5","IN","US","GSH","LOC",93.3,
"2026/02/19","BALLD","K4","TX","US","HCE","LOC",174.7,15
"2026/02/19","BALLL","K5","IN","US","JNK","LOC",139.11,
"2026/02/19","BALLL","K5","IN","US","JNK","OM",,
"2026/02/19","BALLL","K5","IN","US","MIE","VOR/DME",,4.77
"2026/02/19","BALOU","K5","OH","US","DQN","VOR/DME",48.51,18.6
"2026/02/19","BALSM","K2","NM","US","EWM","VORTAC",339,22.5
"2026/02/19","BALTE","K2","AZ","US","AHA","LOC",258.03,10.72
"2026/02/19","BALTS","K4","TX","US","CRP","VORTAC",232.14,
"2026/02/19","BALTS","K4","TX","US","NQI","TACAN",319,12
"2026/02/19","BAMAA","K2","NV","US","BLD","VORTAC",22.77,10.48
"2026/02/19","BAMAA","K2","NV","US","LAS","VORTAC",66,21.07
"2026/02/19","BAMBE","K1","MT","US","MSO","VOR/DME",87.85,16
"2026/02/19","BAMBO","P","OP","US","CKH","VORTAC",39.01,14.1
"2026/02/19","BAMBO","P","OP","US","MKK","VORTAC",299.99,25.41
"2026/02/19","BAMBU","K7","GA","US","GXZ","LOC",94.99,11.86
"2026/02/19","BANBI","K7","AL","US","EUF","VOR/DME",256,32.89
"2026/02/19","BANBI","K7","AL","US","MGM","VORTAC",125.96,36.81
"2026/02/19","BANBI","K7","AL","US","RRS","VORTAC",330.99,
"2026/02/19","BANCO","K3","IA","US","AEL","VOR/DME",231.12,
"2026/02/19","BANCO","K3","IA","US","MCW","VOR/DME",277.61,36.94
"2026/02/19","BANDR","K1","WA","US","SEA","VORTAC",88.37,35
"2026/02/19","BANDS","K2","CA","US","HDF","VOR",54,
"2026/02/19","BANDS","K2","CA","US","OCN","VORTAC",21.09,48.19
"2026/02/19","BANDS","K2","CA","US","PSP","VORTAC",260.32,21
"2026/02/19","BANER","K5","IL","US","CGT","VORTAC",286.62,
"2026/02/19","BANER","K5","IL","US","HKH","LOC",227.47,14.17
"2026/02/19","BANFF","K6","MA","US","BOS","VOR/DME",84.42,1
"2026/02/19","BANGS","K1","ID","US","BOI","VORTAC",342.52,31
"2026/02/19","BANGU","K5","MI","US","GLR","LOC",276.1,
"2026/02/19","BANGU","K5","MI","US","GLR","OM",,
"2026/02/19","BANJO","K5","MI","US","MBS","VOR/DME",356,35
"2026/02/19","BANJO","K5","MI","US","MOP","VOR/DME",44.58,
"2026/02/19","BANNI","PG","GU","US","UNZ","VORTAC",52.54,8
"2026/02/19","BANNO","K1","ID","US","BYI","VOR/DME",63,
"2026/02/19","BANNO","K1","ID","US","PIH","VOR/DME",150.43,9.22
"2026/02/19","BANNR","K7","FL","US","DBF","LOC",70.23,4.83
"2026/02/19","BANNR","K7","FL","US","OMN","VORTAC",133.63,
"2026/02/19","BANTY","K7","FL","US","FLL","VOR/DME",281.87,44.12
"2026/02/19","BANYO","K2","AZ","US","BXK","VORTAC",44.08,
"2026/02/19","BANYO","K2","AZ","US","PXR","VORTAC",336,25
"2026/02/19","BAPLE","K1","WA","US","SKA","LOC",230.75,
"2026/02/19","BAPLE","K1","WA","US","SKA","TACAN",,1.3
"2026/02/19","BAPPY","K7","GA","US","RMG","VORTAC",92,34.66
"2026/02/19","BAPVE","K3","ND","US","RDR","TACAN",171,5
"2026/02/19","BARAY","K5","IN","US","VHP","VORTAC",241,23.14
"2026/02/19","BARBA","K4","TX","US","ACT","VORTAC",164,33.84
"2026/02/19","BARBA","K4","TX","US","CLL","VORTAC",299.01,49.56
"2026/02/19","BARBB","K6","ME","US","ENE","VOR/DME",135.05,9.6
"2026/02/19","BARBQ","K3","KS","US","PVL","LOC",190.94,14.06
"2026/02/19","BARBS","K7","FL","US","OMN","VORTAC",271,
"2026/02/19","BARBS","K7","FL","US","ORL","VORTAC",355.17,45.93
"2026/02/19","BARBY","PH","HI","US","ITO","VORTAC",310.43,87.33
"2026/02/19","BARBY","PH","HI","US","OGG","VORTAC",85.18,24.93
"2026/02/19","BARBY","PH","HI","US","UPP","VORTAC",338,40.22
"2026/02/19","BAREL","PA","AK","US","HOM","VOR/DME",194,61.33
"2026/02/19","BARES","K4","TX","US","ACT","VORTAC",164,27.14
"2026/02/19","BARET","K2","CA","US","JLI","VORTAC",176.92,
"2026/02/19","BARET","K2","CA","US","MZB","VORTAC",75.85,27.72
"2026/02/19","BARET","K2","CA","US","PGY","VORTAC",43.21,18.15
"2026/02/19","BARET","K2","CA","US","SEE","LOC",89.09,15.83
"2026/02/19","BAREW","K6","NJ","US","VCN","VOR/DME",235,20
"2026/02/19","BARFF","K4","AR","US","GLH","VOR/DME",0.23,53.33
"2026/02/19","BARFF","K4","AR","US","SQS","VORTAC",328.33,64.8
"2026/02/19","BARFF","K4","AR","US","UJM","VOR/DME",228.32,15.01
"2026/02/19","BARGE","K7","MS","US","GLH","VOR/DME",40.33,12.33
"2026/02/19","BARGE","K7","MS","US","SQS","VORTAC",292,
"2026/02/19","BARGR","K2","CO","US","CYS","VORTAC",202.98,24.02
"2026/02/19","BARGR","K2","CO","US","GLL","VOR/DME",300.65,33.33
"2026/02/19","BARGS","K4","LA","US","BAD","TACAN",53,22
"2026/02/19","BARIN","K6","VA","US","BRV","VORTAC",7.01,
"2026/02/19","BARIN","K6","VA","US","CSN","VORTAC",103.78,
"2026/02/19","BARKK","K4","AR","US","FSM","VORTAC",359.07,24.95
"2026/02/19","BARKK","K4","AR","US","RZC","VORTAC",186,27
"2026/02/19","BARLE","K6","MD","US","ADW","VORTAC",2.01,1.5
"2026/02/19","BARLE","K6","MD","US","MXK","LOC",9.86,
"2026/02/19","BARLO","PA","AK","US","CGL","NDB",250.73,
"2026/02/19","BARLO","PA","AK","US","JDL","LOC",250.78,8
"2026/02/19","BARLO","PA","AK","US","SSR","VORTAC",26.66,16.06
"2026/02/19","BARMA","K2","CA","US","MZB","VORTAC",247,49
"2026/02/19","BARMA","K2","CA","US","SXC","VORTAC",149,
"2026/02/19","BARON","K7","GA","US","DOB","TACAN",47,53
"2026/02/19","BARON","K7","GA","US","ODF","VOR/DME",247.35,25.42
"2026/02/19","BARON","K7","GA","US","VXV","VORTAC",178.73,82.49
"2026/02/19","BARRD","K7","TN","US","SOT","VORTAC",52.9,
"2026/02/19","BARRD","K7","TN","US","SUG","VORTAC",331,
"2026/02/19","BARRI","K4","LA","US","LFT","VORTAC",352.27,19.35
"2026/02/19","BARRI","K4","LA","US","LSU","VORTAC",266.97,
"2026/02/19","BARRO","K3","IA","US","FOD","LOC",243,
"2026/02/19","BARRO","K3","IA","US","FOD","OM",0,
"2026/02/19","BARRR","K5","KY","US","RLI","LOC",170.4,4.48
"2026/02/19","BARRZ","K2","NM","US","CVS","LOC",38.02,
"2026/02/19","BARRZ","K2","NM","US","CVS","TACAN",,1.77
