CSV File,Column Name,Max Length,Data Type,Nullable
CDR,RCODE,8,VARCHAR,No
CDR,ORIG,4,VARCHAR,No
CDR,DEST,4,VARCHAR,No
CDR,DEPFIX,6,VARCHAR,No
CDR,ROUTE STRING,200,VARCHAR,No
CDR,DCNTR,3,VARCHAR,No
CDR,ACNTR,3,VARCHAR,No
CDR,TCNTRS,100,VARCHAR,Yes
CDR,COORDREQ,1,VARCHAR,No
CDR,PLAY,25,VARCHAR,Yes
CDR,NAVEQP,"(1,0)",NUMBER,No
CDR,LENGTH,"(5,0)",NUMBER,Yes
